1404	芙	7	17113	100
1407	苇	7	17115	100
2408	苯	8	1712	100
8890	萳	12	17122	100
7034	菘	11	17123	100
12544	蔷	14	17124	100
5285	莆	10	17125	100
8889	葫	12	17128	100
2413	若	8	1713	100
8907	葳	12	17131	100
3716	荐	9	17132	100
8913	葬	12	17133	100
5294	莽	10	17134	100
16839	藏	17	17135	100
8908	惹	12	17138	100
2417	苹	8	1714	100
3724	荚	9	17143	100
1417	苣	7	1715	100
1420	芘	7	17153	100
3726	荑	9	17157	100
15564	蕾	16	1716	100
16840	薷	17	17161	100
18591	藿	19	17163	100
2410	苛	8	17180	100
14114	蕙	15	17181	100
7023	著	11	1719	100
8884	葑	12	17191	100
7024	菱	11	17193	100
16820	薹	17	17198	100
2426	英	8	172	100
18594	蘋	19	17212	100
3732	茈	9	17213	100
2421	苫	8	17218	100
10835	蓝	13	1722	100
7070	菌	11	1725	100
3740	茵	9	17251	100
2428	苒	8	17252	100
1424	苋	7	17253	100
3741	茴	9	17258	100
15569	蕗	16	17299	100
3756	茶	9	173	100
8938	董	12	1731	100
5316	莓	10	17310	100
3743	茱	9	17311	100
1428	苌	7	17315	100
3744	莛	9	17319	100
5317	荷	10	1732	100
3747	茯	9	17321	100
5318	莜	10	17322	100
3751	荏	9	17323	100
14156	蕉	15	17324	100
15583	薛	16	17325	100
10852	蓓	13	17326	100
10848	蒨	13	17327	100
8942	葆	12	17328	100
1432	芹	7	1733	100
8953	葎	12	17330	100
3753	荇	9	17331	100
15584	薇	16	17332	100
18610	蘅	19	17333	100
10860	蓏	13	17335	100
3755	荟	9	17341	100
1434	芥	7	17343	100
1437	芩	7	17344	100
1439	苍	7	17345	100
8964	敬	12	1735	100
8962	葡	12	17351	100
8967	葱	12	17353	100
2453	苞	8	17355	100
7096	菊	11	17356	100
18613	警	19	17358	100
7094	萄	11	17359	100
17844	藤	18	1736	100
10868	蒯	13	17363	100
7092	菔	11	17365	100
14162	蕃	15	17368	100
5331	获	10	1738	100
12586	蔸	14	17381	100
5333	荻	10	17386	100
7087	菜	11	1739	100
16853	藐	17	17393	100
5328	荽	10	17395	100
3768	荒	9	174	100
1452	芦	7	1740	100
12621	蔼	14	17408	100
10885	蓄	13	1741	100
8970	蒋	12	17412	100
7099	萃	11	17413	100
8971	葶	12	17414	100
19261	蘘	20	17418	100
12606	蔺	14	1742	100
10887	蒹	13	1743	100
10888	蒴	13	17431	100
3772	荓	9	17433	100
14169	蕲	15	17438	100
8986	落	12	1744	100
15606	薄	16	17441	100
5343	莎	10	17442	100
17853	藩	18	17443	100
3774	茫	9	17444	100
2455	范	8	17445	100
16864	薸	17	17447	100
18620	藻	19	17448	100
3779	荣	9	1745	100
10896	蒙	13	17451	100
7123	萤	11	17452	100
3782	荦	9	17453	100
1454	劳	7	17455	100
3783	荧	9	17456	100
3780	荤	9	17457	100
7124	营	11	17458	100
10900	蓥	13	17459	100
10895	蓉	13	1746	100
5346	莞	10	17461	100
7119	菅	11	17462	100
12618	蓿	14	17463	100
5349	莺	10	17469	100
12596	蔗	14	1747	100
18617	蘑	19	17471	100
17850	藨	18	17476	100
10878	蒺	13	1748	100
2463	苠	8	1751	100
3799	荫	9	17523	100
7133	菡	11	17524	100
10911	蒸	13	17525	100
7134	萨	11	17526	100
1460	苏	7	1753	100
3802	荔	9	17535	100
2469	茄	8	17538	100
2470	茎	8	1754	100
10915	蓣	13	17541	100
2471	苔	8	17548	100
3807	药	9	1755	100
3805	荭	9	17551	100
14182	蕴	15	17558	100
9013	葵	12	1757	100
2465	茀	8	17573	100
10907	蒻	13	17574	100
3797	荪	9	17582	100
7132	菰	11	17583	100
7135	菇	11	1759	100
15620	薅	16	17591	100
3800	茹	9	17598	100
1448	芳	7	176	100
12604	蔟	14	17603	100
7102	菩	11	1761	100
15600	薪	16	17611	100
8973	蒂	12	17612	100
10883	蒟	13	17613	100
10884	蒡	13	17616	100
15601	薏	16	17618	100
14174	蕊	15	17656	100
3765	荠	9	17663	100
8978	蒌	12	1768	100
15603	薮	16	17685	100
12608	蔽	14	17689	100
7106	菼	11	17696	100
12609	蔊	14	17698	100
1418	芽	7	177	100
16816	藉	17	1771	100
7017	菁	11	17712	100
8869	葜	12	17715	100
17807	藕	18	17718	100
16837	藍	17	17723	100
10801	蓁	13	1773	100
2278	匦	8	17735	100
12563	蔈	14	17741	100
14126	蕈	15	17748	100
20089	蘸	22	1775	100
14178	蔃	15	17758	100
5296	莲	10	1777	100
10816	蓮	13	17774	100
15544	蕻	16	17781	100
3735	草	9	178	100
5309	莴	10	1780	100
8931	蒉	12	17802	100
8924	葺	12	17807	100
8933	萼	12	17808	100
5303	莫	10	1781	100
10839	幕	13	17811	100
8926	萬	12	17812	100
8929	葛	12	17813	100
14136	蕞	15	17817	100
12577	蔓	14	17818	100
8932	葸	12	17836	100
17836	藟	18	17838	100
10841	鹋	13	17839	100
12581	蔑	14	1784	100
15572	薯	16	17841	100
15574	薨	16	17844	100
18595	蘧	19	17871	100
7057	菽	11	17875	100
5314	莉	10	179	100
12594	蔡	14	1790	100
2452	苑	8	17905	100
10870	蓬	13	17907	100
3761	茗	9	17908	100
7078	萎	11	1792	100
17839	藜	18	17923	100
5315	莠	10	17925	100
8936	萩	12	17926	100
3745	荞	9	17963	100
7079	萸	11	1797	100
16854	藓	17	1798	100
10869	蓟	13	17982	100
18612	蘇	19	17989	100
